"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Percussion Instruments","cinesamples","Handbells","$39.00","Chromatic handbell set - recorded at the MGM Scoring Stage","no reviews","no reviews","1"
"Percussion Instruments","In Session Audio","Shimmer Shake Strike Extended","$99.00","Tambourines, shakers and small hand percussion","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","Kalimba","$35.00","Deeply sampled African Kalimba","no reviews","no reviews","1"
"Percussion Instruments","Impact Soundworks","Momentum","$129.00","Percussive Sound Design Library","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","A.P.E. Micro","$29.00","Compact starter edition of Apocalypse Percussion Ensemble","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Motor Rhythms","$89.00","Unique Drum Kit, crafted from raw automobile parts","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","Rio Grooves","$139.00","Original Brazilian Percussion Library","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","Percussion Grooves Bundle","$399.00","Bundle containing 3 Percussion Libraries","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","CinePerc","$549.00","Containing all 4 libraries from the original CinePerc Series","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Antidrum II","$49.00","Deep Collection of Unique Real-World Sounds","no reviews","no reviews","1"
"Percussion Instruments","VSL Single Instruments","Cymbals","$40.00","Cymbal Collection by VSL","no reviews","no reviews","0"
"Percussion Instruments","VSL Single Instruments","Timpani","$45.00","Orchestral Percussion Instrument with the longest Tradition","no reviews","no reviews","0"
"Percussion Instruments","Soundiron","Temple Drums","$49.00","Asian temple drums, bells and cymbals","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Circle Bells","$49.00","Detailed sampled Blossom Bells","no reviews","no reviews","1"
"Percussion Instruments","Soniccouture","Balinese Gamelan II","$119.00","A journey to the centre of percussion","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Crystal","$39.00","Percussive Strikes and Effects","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion Bundle","$549.00","World Percussion 2.0 + Taiko in a reduced bundle","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","DRIP","$39.00","DRIP is a collection of over 600 percussion samples","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","CineBells","$69.00","Collection of pitched bells, dulcimers and keyboards","no reviews","no reviews","1"
"Percussion Instruments","Soniccouture","Konkrete 3","$69.00","Drum & Percussion Instrument for Electronic Music Production","no reviews","no reviews","1"
"Percussion Instruments","Soniccouture","Grand Marimba","$79.00","A 5 Octave Yamaha 6100, Sampled in Forensic Detail","no reviews","no reviews","1"
"Percussion Instruments","Soniccouture","Pan Drums","$79.00","5 different Pan Drums in one fantastic Virtual Instrument","no reviews","no reviews","1"
"Percussion Instruments","Soniccouture","Vibraphone SC","$79.00","Most Realistic Sampled Vibraphone Available","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Kontakt Player Bundle","$599.00","Bundle of 7 Kontakt Player VIs","no reviews","no reviews","1"
"Percussion Instruments","XLN Audio","Addictive Drums 2 Session Percussion","$78.40","Addictive Drums 2 - Premium Percussion Instruments","no reviews","no reviews","0"
"Percussion Instruments","UVI","Spirit of Gongs","$99.00","A Beautiful Collection of the Most Musical Gongs","no reviews","no reviews","0"
"Percussion Instruments","Slate Digital","Steven Slate Drums SSD4 Platinum","$149.00","Massive virtual drum instrument","no reviews","no reviews","0"
"Percussion Instruments","Slate Digital","Steven Slate Drums SSD4 EX","$99.00","Small version of SSD4 Platinum - same effect!","no reviews","no reviews","0"
"Percussion Instruments","Evolution Series","World Percussion 2.0 - AFRICA","$99.00","""Africa"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion 2.0 - ASIA","$99.00","""Asia"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion 2.0 - EUROPE","$99.00","""Europe"" part of the complete World Percussion 2.0 library","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion 2.0 - Middle East","$99.00","""Middle East"" part of the World Percussion 2.0 library","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion 2.0 - SOUTH AMERICA","$99.00","""South America"" part of the World Percussion 2.0 library","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Apocalypse Percussion Ensemble","$199.00","The most powerful percussion library ever!","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","World Percussion 2.0","$479.00","High End Percussion Instruments from around the world","2013","2013","1"
"Percussion Instruments","Vir2 (by Big Fish)","World Impact: Global Percussion","$74.25","Percussion instruments from around the world.","no reviews","no reviews","1"
"Percussion Instruments","East West","QL RA","$199.00","Ethnical instruments from around the world","no reviews","no reviews","0"
"Percussion Instruments","East West","QL SD2-The next Generation","$199.00","Worldclass percussion instruments and MIDI performances","2008","2008","0"
"Percussion Instruments","Ample Sound","Ample Percussion Cloudrum - APC","$0.00","Steel Tongue Drum with a range of 3 octaves","no reviews","no reviews","0"
"Percussion Instruments","Soundiron","Bamboo Stick Ensemble","$39.00","Classic scoring Percussion library for Kontakt","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Grit Kit","$49.00","Basic and Experimental Drums","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Antidrum I","$49.00","18 unconventional tuned and percussive sound collections","no reviews","no reviews","1"
"Percussion Instruments","cinesamples","CineLegacy Percussion","$139.00","Cinesamples Legacy Series of Percussion Libraries","no reviews","no reviews","1"
"Percussion Instruments","Slate Digital","Trigger Platinum","$149.00","The Next-Gen Drum Replacement Tool!","no reviews","no reviews","0"
"Percussion Instruments","Slate Digital","Trigger EX","$99.00","The little brother of TRIGGER PLATINUM","no reviews","no reviews","0"
"Percussion Instruments","East West","QL Goliath","$199.00","More than 180 instruments and over 600 patches","no reviews","no reviews","0"
"Percussion Instruments","Vir2 (by Big Fish)","VI One","$74.25","Vast Collection of Instruments across every Musical Style.","2007","2007","1"
"Percussion Instruments","Modartt","Pianoteq Steelpans","$49.00","Steel Drum, Spacedrum, Hand Pan & Tank Drum","no reviews","no reviews","0"
"Percussion Instruments","Modartt","Pianoteq Vibes","$49.00","Two virtual Vibraphones for Pianoteq 6","no reviews","no reviews","0"
"Percussion Instruments","Modartt","Pianoteq Xylo","$49.00","Xylophone and Bass Marimba AddOn for Pianoteq 6","no reviews","no reviews","0"
"Percussion Instruments","Soundiron","Drum Collection","$349.00","Huge Collection of Drums & Percussion from Soundiron!","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Bamboo Collection","$89.00","Tuned and untuned percussion & bamboo collection","no reviews","no reviews","1"
"Percussion Instruments","Soundiron","Tuned Percussion Collection","$199.00","Large bundle of percussion and percussion libraries","no reviews","no reviews","1"
"Percussion Instruments","UVI","Percussion Store","$99.00","A Massive & Versatile Percussion Library","no reviews","no reviews","0"
"Percussion Instruments","Evolution Series","World Series Bundle","$649.00","Bundle: World Percussion 2.0 + Guzheng + Taiko","no reviews","no reviews","1"
"Percussion Instruments","Evolution Series","Asia Bundle","$299.00","Asia Bundle: World Percussion Asia + Guzheng + Taiko","no reviews","no reviews","1"
"Percussion Instruments","Sonivox","Pulse","$128.02","Over 400 Drum Kits and Instruments","no reviews","no reviews","0"
"Percussion Instruments","Toontrack","Beatstation","$78.40","Beatstation is your ""go to"" instrument for quickly getting a","no reviews","no reviews","0"
"Cinematic / Effects","Best Service","Klanghaus Bio Machine","$99.00","Self-built instruments meet sound design","2016","2016","0"
"Cinematic / Effects","SonuScore","Trinity Drums","$179.00","Powerful virtual instrument of cinematic and modern grooves","2016","2016","1"
"Cinematic / Effects","Output","REV X-Loops","$99.00","REV X-LOOPS - the acclaimed REV loops engine on it’s own","2015","2015","1"
"Cinematic / Effects","Output","Signal","$199.00","The World’s Most Powerful Dedicated Pulse Engine","2015","2015","1"
"Cinematic / Effects","Output","Rev","$199.00","The World’s First Reverse Instrument Suite","no reviews","no reviews","1"
"Cinematic / Effects","Best Service","Klanghaus 2","$259.00","Collection of unique instruments, grooves and loops","2016","2015","0"
"Cinematic / Effects","Best Service","Klanghaus 2 Upgrade","$19.00","Upgrade from Klanghaus to Klanghaus 2","no reviews","no reviews","0"
"Cinematic / Effects","Best Service","ERA II  Medieval Legends","$259.00","A huge set of historical instruments","2016","2012","0"
"Cinematic / Effects","Best Service","Galaxy X-FX","$95.00","Convolution Synthesizer featuring all kinds of effect sounds","no reviews","no reviews","0"
"Cinematic / Effects","Best Service","Forest Kingdom II","$259.00","The sound of forests and jungles, the sound of Mother Nature","2013","2011","0"
"Cinematic / Effects","Best Service","Cinematique Instruments 2","$199.00","Cinamtatic library with unique instruments","2013","2013","0"
"Cinematic / Effects","Best Service","Galaxy X","$259.00","X is an exeptional Convolution Synthesizer","2012","2012","0"
"Cinematic / Effects","Best Service","Epic World","$199.00","Epic World - Cinematic Landscapes by Eduardo Tarilonte","2012","2011","0"
"Cinematic / Effects","Best Service","Cinematique Instruments 1","$199.00","Cinematic library with unique instruments","2013","2010","0"
"Cinematic / Effects","Strezov Sampling","StormChoir 2 Complete","$469.00","Realistic sounding Choir Sample Library -","no reviews","no reviews","1"
"Cinematic / Effects","Strezov Sampling","Storm Choir 2 Expansion","$189.00","Realistic sounding Choir Sample Library - Expansion","no reviews","no reviews","1"
"Cinematic / Effects","Strezov Sampling","Storm Choir 2 Core","$329.00","Realistic sounding Choir Sample library - CORE edition","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","Natural Forces Gravity Pack 01","$79.20","Collection of expertly-crafted Pads and Stings","no reviews","no reviews","1"
"Cinematic / Effects","Output","REV + X-LOOPS bundle","$278.00","Bundle existing of REV and REV X-Loops by Output Sounds","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","GRAVITY - Modern Scoring Tools","$359.20","Modern Scoring Tools, Pads, Risers, Stings & FX","2015","2015","1"
"Cinematic / Effects","Output","Rev & Signal Bundle","$348.00","Bundle containing Rev & Signal","no reviews","no reviews","1"
"Cinematic / Effects","Sample Logic","Cyclone Retwisted","$296.74","Over 475 Brand New Instruments and Multis","no reviews","no reviews","1"
"Cinematic / Effects","iZotope","BreakTweaker","$217.34","FUTURE BEAT MACHINE","2015","2015","0"
"Cinematic / Effects","Sample Logic","IMPAKT","$336.44","Over 850 breathtaking morphed concert percussion instruments","2013","2013","1"
"Cinematic / Effects","Heavyocity","AEON Rhythmic","$159.20","315+ Tempo-synced melodic loops with a great interface!","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","AEON Melodic","$239.20","Deeply customizable Hybrid Sound from the makers of DAMAGE!","no reviews","no reviews","1"
"Cinematic / Effects","Heavyocity","AEON Collection","$319.20","AEON Melodic and AEON Rhythmic as cinematic Bundle","2014","2013","1"
"Cinematic / Effects","Project SAM","Lumina","$441.39","Phantasy world LUMINA, from the SYMPHOBIA series","2013","2013","1"
"Cinematic / Effects","Sample Logic","Assault","$247.12","Suite of over 850 bone-crushing instruments and multis","2013","2013","1"
"Cinematic / Effects","VSL Instruments Collections","Elements","$195.00","Exciting new and bizarre instruments & sound generation","no reviews","no reviews","0"
"Cinematic / Effects","KEEPFOREST","Ultimate Bundle","$349.00","Four libraries in an ultimate collection","no reviews","no reviews","1"
"Cinematic / Effects","KEEPFOREST","Vikings Expansion: Metal Cinematic Toolkit","$79.00","Powerful Cinematic Metal Instruments","no reviews","no reviews","1"
"Cinematic / Effects","KEEPFOREST","Vikings Bundle","$299.00","The sound of the Vikings Age","no reviews","no reviews","1"
"Cinematic / Effects","KEEPFOREST","Vikings: Cinematic Hybrid Punk Folk","$159.00","The mighty and massive sound of the Vikings Age","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Dronar Cinematic Atmospheres","$68.48","Highly expressive Soundscape Creator","no reviews","no reviews","1"
"Cinematic / Effects","KEEPFOREST","Evolution Bundle","$249.00","Evolution Atlantica and Evolution Dragon in a reduced bundle","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Sculptor Epic Drops","$61.53","Epic-sounding drops for Cinematic and Electronic Music","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Sculptor Epic Risers","$61.53","Risers, sweeps and FX creator","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Sculptor Live Impacts","$61.53","Monstrous and thundering impacts creator for Kontakt","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Sculptor Massive Whooshes","$61.53","Create and customise almighty whooshes and transitions","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Dronar Hybrid Module","$68.48","Revolutionary atmospheric sounds generator","no reviews","no reviews","1"
"Cinematic / Effects","Gothic Instruments","Dronar Guitarscapes","$68.48","Guitar-based pad, soundscapes and atmosphere creator","no reviews","no reviews","1"
